title,movieId
138,2744
88,2745
xlxskx regionxl hospitxl,2746
xo,2747
294 patients,2748
767,2749
960,2750
334xxx8466,2751
1x6 hospital ave,2752
25x patients,2753
heart failure patients given an evaluation of left ventricular systolic (lvs) function,2754
3x640,2755
guntxrsvillx,2756
pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),2757
xivexview xegional medical centex,2758
672,2759
199 patients,2760
al_ami-8a,2761
399,2762
scip-inf-4,2763
300,2764
opp,2765
33700 highway 43,2766
912,2767
99559,2768
686,2769
xlarke,2770
793,2771
223,2772
106 patients,2773
al_scipxinfx2,2774
315 patients,2775
471,2776
gadsden,2777
607,2778
128 patients,2779
291,2780
947,2781
829,2782
158 patients,2783
860,2784
1xx16,2785
450,2786
620,2787
560,2788
165,2789
scip-inf-3,2790
scip-card-2,2791
242,2792
children who received reliever medication while hospitalized for asthma,2793
765,2794
clarke,2795
baptist medical cexter south,2796
398,2797
acxte care hospitals,2798
325,2799
elmore,2800
255,2801
606,2802
158,2803
334793870x,2804
968,2805
pnxumonia,2806
915,2807
96 patients,2808
333,2809
10036,2810
925,2811
313 patients,2812
241 patients,2813
657,2814
995,2815
91 patients,2816
1004x,2817
x0593x5966,2818
365,2819
35968,2820
485 patients,2821
x00x5,2822
crenshaw community hospital,2823
stringfellow memorial hospital,2824
783,2825
0 patients,2826
36%,2827
114,2828
867,2829
514,2830
36033,2831
791,2832
69,2833
mxrshxll,2834
81 patients,2835
amx-3,2836
153,2837
94 patients,2838
571,2839
1xx15,2840
210 patients,2841
2,2842
82 patients,2843
432,2844
521 patiexts,2845
564,2846
473 patients,2847
703,2848
x3%,2849
35653,2850
madisxn,2851
al_scip-card-2,2852
101 sivley rd,2853
160,2854
2059344011,2855
35 patients,2856
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2857
g h lanier memorial hospital,2858
heartxattack,2859
917,2860
44,2861
261 patients,2862
111,2863
alabaster,2864
147,2865
1,2866
377,2867
772,2868
515,2869
35570,2870
16 patients,2871
142,2872
561,2873
ak_scip-inf-1,2874
282 patients,2875
134 patients,2876
4800 48th st,2877
822,2878
588,2879
192 patients,2880
20593xx011,2881
123,2882
2514717110,2883
652,2884
al_scipxvtex2,2885
cac-3,2886
71 patients,2887
sxip-vte-1,2888
520,2889
569,2890
etowxh,2891
yxs,2892
107 patients,2893
220,2894
374,2895
757,2896
annxston,2897
185,2898
715,2899
888,2900
748,2901
xax-1,2902
524,2903
ak_pn-3b,2904
290,2905
400 n edwards street,2906
74 patxents,2907
677,2908
56,2909
468,2910
sylacauga,2911
10001,2912
900,2913
184,2914
x5957,2915
124,2916
611,2917
laudxrdalx,2918
4 patiexts,2919
448,2920
84%,2921
646,2922
al_ami-2,2923
67,2924
hartselle,2925
hfx4,2926
1xx45,2927
539,2928
10039,2929
voluxtary xox-profit - private,2930
al_pn-5c,2931
3347493411,2932
chambers,2933
144,2934
st vincents east,2935
950 patients,2936
140 patients,2937
307,2938
126xhospitalxave,2939
653,2940
286,2941
782,2942
alxami-7a,2943
19 patients,2944
surgical infection xrevention,2945
62 patientx,2946
29,2947
137,2948
xx479x5000,2949
720,2950
east alabama medical center and snf,2951
281 patients,2952
528,2953
heart attack patients given smoking cessation advice/counseling,2954
901,2955
3342938000,2956
313,2957
33,2958
15 patients,2959
x00xx,2960
598,2961
al_amx-7a,2962
1xx24,2963
527 patients,2964
317 patients,2965
1720 univxrsity blvd,2966
412,2967
411 patients,2968
1 patiexts,2969
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),2970
fort payxe,2971
702,2972
46%,2973
497 patients,2974
heart attack patients given fibrinolytic medication within 30 minutes of arrival,2975
315,2976
pn-xb,2977
557,2978
surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),2979
387,2980
876,2981
89x,2982
ak_scip-inf-3,2983
12%,2984
663,2985
259 patients,2986
234,2987
375,2988
64%,2989
winfielx,2990
79 patients,2991
732,2992
1xx%,2993
334x3xx221,2994
baptist medical center south,2995
660,2996
773,2997
487,2998
al_cac-1,2999
89,3000
xroprietary,3001
78%,3002
929,3003
al_ami-3,3004
693,3005
814,3006
159 patients,3007
11 patients,3008
342,3009
18 patients,3010
884,3011
36x01,3012
152 patients,3013
35957,3014
883,3015
45,3016
343,3017
745,3018
499,3019
419,3020
849 south three notch street,3021
601 patients,3022
19,3023
10158,3024
486,3025
849,3026
93 patients,3027
479,3028
elxore,3029
heart attack,3030
33700 hxghway 43,3031
onxonta,3032
315 w hickxry st,3033
acute care hxspitals,3034
802,3035
962 patients,3036
andaluxia,3037
77,3038
412 patients,3039
688,3040
997,3041
797,3042
65%,3043
626,3044
3x233,3045
35640,3046
230,3047
934,3048
monxgomery,3049
136,3050
116,3051
dekalb regional medical center,3052
994,3053
304,3054
hxart failurx,3055
66%,3056
2562495000,3057
104,3058
155 patients,3059
10018,3060
240 patients,3061
905,3062
515 miranda st,3063
floxers hospital,3064
3x007,3065
57 patients,3066
2565435200,3067
171,3068
2054877736,3069
726,3070
459,3071
al_ami-5,3072
74 patients,3073
xf-1,3074
853,3075
10005,3076
263,3077
ami-5,3078
957,3079
chilton medical center,3080
366,3081
6xpatients,3082
scix-inf-2,3083
hearx failure paxienxs given smoking cessaxion advice/counseling,3084
227,3085
162,3086
xefferson,3087
568,3088
897,3089
suxgical infection pxevention,3090
86%,3091
982,3092
933,3093
169 patients,3094
509,3095
339,3096
267,3097
393,3098
303 patients,3099
60,3100
483,3101
911,3102
954,3103
440,3104
36420,3105
82,3106
anchoraxe,3107
992,3108
804,3109
pn-6,3110
134,3111
27 paxienxs,3112
2059216200,3113
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,3114
208 patients,3115
prxprietary,3116
alxpn-3b,3117
161,3118
21,3119
786,3120
fayexxe,3121
10008,3122
x4%,3123
395,3124
839,3125
10043,3126
1xx19,3127
43%,3128
99%,3129
houston,3130
535,3131
141 patients,3132
235,3133
305,3134
373,3135
al_pnx2,3136
18,3137
43,3138
734,3139
695,3140
187 patients,3141
76%,3142
619 paxienxs,3143
601,3144
342 patients,3145
44 paxienxs,3146
641,3147
guntersville,3148
406,3149
989,3150
404 patients,3151
91,3152
54 patients,3153
37,3154
359x8,3155
74%,3156
dale,3157
423 patients,3158
264,3159
2565x38310,3160
1xx32,3161
666,3162
990,3163
chxrokxx,3164
xniv of soxth alabama medical center,3165
acutexcarexhospitals,3166
1000x,3167
23 patients,3168
86 patients,3169
217 patients,3170
35235,3171
180,3172
562,3173
scxp-xnf-3,3174
368,3175
299,3176
49 patients,3177
923,3178
991,3179
36360,3180
6,3181
581,3182
madisox,3183
2565938310,3184
