,0,1,2
145,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical center south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaccination COL Score VAL 92% COL Sample VAL 87 patients COL Stateavg VAL al_pn-7 ,COL Condition VAL pneumonia ,0
146,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical cexter south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox COL Score VAL 92% COL Sample VAL 87 patientx COL Stateavg VAL al_pn-7 ,COL MeasureCode VAL pn-7 ,0
147,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical center south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaccination COL Score VAL 92% COL Sample VAL 87 patients COL Stateavg VAL al_pn-7 ,COL MeasureCode VAL pn-7 ,0
148,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical cexter south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox COL Score VAL 92% COL Sample VAL 87 patientx COL Stateavg VAL al_pn-7 ,COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox ,1
149,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical center south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaccination COL Score VAL 92% COL Sample VAL 87 patients COL Stateavg VAL al_pn-7 ,COL MeasureName VAL pneumonia patients assessed and given influenza vaccination ,0
150,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical cexter south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox COL Score VAL 92% COL Sample VAL 87 patientx COL Stateavg VAL al_pn-7 ,COL Score VAL 92% ,0
151,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical center south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaccination COL Score VAL 92% COL Sample VAL 87 patients COL Stateavg VAL al_pn-7 ,COL Score VAL 92% ,0
152,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical cexter south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox COL Score VAL 92% COL Sample VAL 87 patientx COL Stateavg VAL al_pn-7 ,COL Sample VAL 87 patientx ,1
153,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical center south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaccination COL Score VAL 92% COL Sample VAL 87 patients COL Stateavg VAL al_pn-7 ,COL Sample VAL 87 patients ,0
154,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical cexter south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hosxitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox COL Score VAL 92% COL Sample VAL 87 patientx COL Stateavg VAL al_pn-7 ,COL Stateavg VAL al_pn-7 ,0
155,COL index VAL 533 COL ProviderNumber VAL 10023 COL HospitalName VAL baptist medical center south COL Address1 VAL 2105 east south boulevard COL Address2 VAL empty COL Address3 VAL empty COL City VAL montgomery COL State VAL al COL ZipCode VAL 36116 COL CountyName VAL montgomery COL PhoneNumber VAL 3342882100 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL voluntary non-profit - church COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-7 COL MeasureName VAL pneumonia patients assessed and given influenza vaccination COL Score VAL 92% COL Sample VAL 87 patients COL Stateavg VAL al_pn-7 ,COL Stateavg VAL al_pn-7 ,0
156,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL index VAL 158 ,0
157,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL index VAL 158 ,0
158,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL ProviderNumber VAL 10009 ,0
159,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL ProviderNumber VAL 10009 ,0
160,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL HospitalName VAL hartselle medical center ,0
161,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL HospitalName VAL hartselle medical center ,0
162,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Address1 VAL 201 pine street northwest ,0
163,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Address1 VAL 201 pine street northwest ,0
164,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Address2 VAL empty ,0
165,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Address2 VAL empty ,0
166,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Address3 VAL empty ,0
167,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Address3 VAL empty ,0
168,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL City VAL hartselle ,0
169,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL City VAL hartselle ,0
170,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL State VAL al ,0
171,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL State VAL al ,0
172,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL ZipCode VAL 3x640 ,1
173,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL ZipCode VAL 35640 ,0
174,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL CountyName VAL morgan ,0
175,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL CountyName VAL morgan ,0
176,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL PhoneNumber VAL 2567736511 ,0
177,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL PhoneNumber VAL 2567736511 ,0
178,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL HospitalType VAL acute care hospitals ,0
179,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL HospitalType VAL acute care hospitals ,0
180,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL HospitalOwner VAL pxopxietaxy ,1
181,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL HospitalOwner VAL proprietary ,0
182,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL EmergencyService VAL yxs ,1
183,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL EmergencyService VAL yes ,0
184,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Condition VAL pneumonia ,0
185,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL Condition VAL pneumonia ,0
186,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL MeasureCode VAL pn-4 ,0
187,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 35640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL proprietary COL EmergencyService VAL yes COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL MeasureCode VAL pn-4 ,0
188,COL index VAL 158 COL ProviderNumber VAL 10009 COL HospitalName VAL hartselle medical center COL Address1 VAL 201 pine street northwest COL Address2 VAL empty COL Address3 VAL empty COL City VAL hartselle COL State VAL al COL ZipCode VAL 3x640 COL CountyName VAL morgan COL PhoneNumber VAL 2567736511 COL HospitalType VAL acute care hospitals COL HospitalOwner VAL pxopxietaxy COL EmergencyService VAL yxs COL Condition VAL pneumonia COL MeasureCode VAL pn-4 COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling COL Score VAL 100% COL Sample VAL 25 patients COL Stateavg VAL al_pn-4 ,COL MeasureName VAL pneumonia patients given smoking cessation advice/counseling ,0
